id,title,description,availability,availability date,expiration date,link,mobile link,image link,price,sale price,sale price effective date,identifier exists,gtin,mpn,brand,product highlight,product detail,additional image link,condition,adult,color,size,size type,size system,gender,material,pattern,age group,multipack,is bundle,unit pricing measure,unit pricing base measure,energy efficiency class,min energy efficiency class,min energy efficiency class.1,item group id,sell on google quantity
INV-0120,Maggi Shaad-E-Magic 4g,Maggi Shaad-E-Magic 4g. Premium quality Snacks available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0120,,,5.0,5.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0121,Maggi Chicken Sizzling 8g,Maggi Chicken Sizzling 8g. Premium quality Snacks available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0121,,,10.0,10.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0122,Maggi Fried Chicken 400g,Maggi Fried Chicken 400g. Premium quality Snacks available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0122,,,180.0,180.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0123,Nescafe Americano 8g sachet,Nescafe Americano 8g sachet. Premium quality Tea & Coffee available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0123,,,10.0,10.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0124,Nescafe Hazelnut Latte,Nescafe Hazelnut Latte. Premium quality Tea & Coffee available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0124,,,30.0,30.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0125,Nescafe Classic 0.9g Sachet,Nescafe Classic 0.9g Sachet. Premium quality Tea & Coffee available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0125,,,5.0,5.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0126,Vim Dish Washing Bar 300g,Dishwashing Bar 300g,in_stock,,,https://luckystore.com/product/INV-0126,,,40.0,40.0,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,,
INV-0127,Energy Plus - Standard Pack,Energy Plus - Standard Pack. Premium quality Biscuits & Cookies available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0127,,,15.0,15.0,,,,,Olympic Industries Limited,,,,new,,,,,,,,,,,,,,,,,,
INV-0128,Tip -Standard Pack,Tip -Standard Pack. Premium quality Biscuits & Cookies available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0128,,,15.0,15.0,,,,,Olympic Industries Limited,,,,new,,,,,,,,,,,,,,,,,,
INV-0129,Nutty - Standard Pack,Nutty - Standard Pack. Premium quality Biscuits & Cookies available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0129,,,15.0,15.0,,,,,Olympic Industries Limited,,,,new,,,,,,,,,,,,,,,,,,
INV-0130,Honey Tea Bag 25g,Tea Bag 25g,in_stock,,,https://luckystore.com/product/INV-0130,,,170.0,165.0,,,,,TAAZA,,,,new,,,,,,,,,,,,,,,,,,
INV-0131,Lipton Pure Tea 25g,Tea Bag 25g,in_stock,,,https://luckystore.com/product/INV-0131,,,160.0,155.0,,,,,TAAZA,,,,new,,,,,,,,,,,,,,,,,,
INV-0132,Radhuni Holud Gura 50gm,50gm,in_stock,,,https://luckystore.com/product/INV-0132,,,40.0,38.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0133,Taaza Tea Bag,Taaza Tea Bag. Premium quality Tea & Coffee available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0133,,,95.0,95.0,,,,,TAAZA,,,,new,,,,,,,,,,,,,,,,,,
INV-0134,Doodles Stick Noodles 150g ,,,,,,,,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
INV-0135,Dove Shampoo Intensive Repair 330ml,Shampoo 330ml,in_stock,,,https://luckystore.com/product/INV-0135,,,440.0,420.0,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,,
INV-0136,Taaza 50g,Taaza 50g. Premium quality Tea & Coffee available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0136,,,30.0,29.7,,,,,TAAZA,,,,new,,,,,,,,,,,,,,,,,,
INV-0137,Transtec LED Bright 9w Pin,Transtec LED Bright 9w Pin. Premium quality Electronics available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0137,,,220.0,200.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0138,Clear Shampoo Cool Sport Menthol 80ml,Shampoo 80ml,in_stock,,,https://luckystore.com/product/INV-0138,,,120.0,115.0,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,,
INV-0139,Taaza 100g,Taaza 100g. Premium quality Tea & Coffee available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0139,,,60.0,60.8,,,,,TAAZA,,,,new,,,,,,,,,,,,,,,,,,
INV-0140,Nutrilife Pomegranate 1L,Nutrilife Pomegranate 1L. Premium quality Beverages available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0140,,,350.0,350.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0141,Lifebouy Liquid Lemon Fresh 200ml,Handwash 200ml,in_stock,,,https://luckystore.com/product/INV-0141,,,120.0,118.0,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,,
INV-0142,Taaza 400g,Taaza 400g. Premium quality Tea & Coffee available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0142,,,250.0,250.0,,,,,TAAZA,,,,new,,,,,,,,,,,,,,,,,,
INV-0143,Oats Bar,Oats Bar. Premium quality Chocolates & Candies available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0143,,,120.0,120.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0144,Digestive -Standard Pack,Digestive -Standard Pack. Premium quality Biscuits & Cookies available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0144,,,30.0,30.0,,,,,Olympic Industries Limited,,,,new,,,,,,,,,,,,,,,,,,
INV-0145,Tang Orange Refill Pack 500gm,Tang Orange Refill Pack 500gm. Premium quality Beverages available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0145,,,425.0,425.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0146,Radhuni Kala Bhuna 80gm,80gm,in_stock,,,https://luckystore.com/product/INV-0146,,,100.0,98.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0147,Radhuni Dhoniya Gura 100gm,100gm,in_stock,,,https://luckystore.com/product/INV-0147,,,60.0,60.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0148,Taaza 500g,Taaza 500g. Premium quality Tea & Coffee available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0148,,,300.0,300.0,,,,,TAAZA,,,,new,,,,,,,,,,,,,,,,,,
INV-0149,Tip - Family Pack,Tip - Family Pack. Premium quality Biscuits & Cookies available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0149,,,60.0,60.0,,,,,Olympic Industries Limited,,,,new,,,,,,,,,,,,,,,,,,
INV-0150,Lifebouy Health Soap Total 90g,Soap 90g,in_stock,,,https://luckystore.com/product/INV-0150,,,55.0,55.0,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,,
INV-0151,Radhuni Mezbani Gorur Masala 68gm,68gm,in_stock,,,https://luckystore.com/product/INV-0151,,,100.0,98.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0152,Radhuni Panch Phoron Powder,50gm,in_stock,,,https://luckystore.com/product/INV-0152,,,30.0,30.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0153,Taaza 500g 3 star,Taaza 500g 3 star. Premium quality Tea & Coffee available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0153,,,250.0,250.0,,,,,TAAZA,,,,new,,,,,,,,,,,,,,,,,,
INV-0154,Lifebouy Health Soap Lemon Fresh 90g,Soap 90g,in_stock,,,https://luckystore.com/product/INV-0154,,,55.0,55.0,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,,
INV-0155,Godrej Good Knight Power Activ+ (Machine + Refill),Mosquito Killer,in_stock,,,https://luckystore.com/product/INV-0155,,,180.0,180.0,,,,,GODREJ,,,,new,,,,,,,,,,,,,,,,,,
INV-0156,Radhuni Morich Gura 200gm,200gm,in_stock,,,https://luckystore.com/product/INV-0156,,,140.0,135.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0157,Pond Daily 100g,Facewash 100g,in_stock,,,https://luckystore.com/product/INV-0157,,,170.0,160.0,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,,
INV-0158,Lifebouy Hand Soap Total 90g,Soap 90g,in_stock,,,https://luckystore.com/product/INV-0158,,,60.0,55.0,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,,
INV-0159,Doodles Instant Noodles Ramen 62g (8 Pack),Doodles Instant Noodles Ramen 62g (8 Pack). Premium quality Snacks available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0159,,,210.0,210.0,,,,,DIPLOMA,,,,new,,,,,,,,,,,,,,,,,,
INV-0160,Dove Conditioner Intensive Repair 7ml,Conditioner 7ml,in_stock,,,https://luckystore.com/product/INV-0160,,,5.0,5.0,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,,
INV-0161,Dove Conditioner Hairfall Rescue 170ml,Conditioner 170ml,in_stock,,,https://luckystore.com/product/INV-0161,,,290.0,275.0,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,,
INV-0162,Godrej Good Knigth Bullet (Machine+Refill),Mosquito Killer,in_stock,,,https://luckystore.com/product/INV-0162,,,95.0,95.0,,,,,GODREJ,,,,new,,,,,,,,,,,,,,,,,,
INV-0163,Eggs - White (Loose),Eggs - White (Loose). Premium quality Dairy & Eggs available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0163,,,8.8,8.75,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0164,Bellame Digestive Biscuit 135g,check MRP,in_stock,,,https://luckystore.com/product/INV-0164,,,35.0,35.0,,,,,DIPLOMA,,,,new,,,,,,,,,,,,,,,,,,
INV-0165,Radhuni Morich Gura 500gm,500gm,in_stock,,,https://luckystore.com/product/INV-0165,,,345.0,330.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0166,Goodknight Refill Liquid (45ml),45ml,in_stock,,,https://luckystore.com/product/INV-0166,,,130.0,125.0,,,,,GODREJ,,,,new,,,,,,,,,,,,,,,,,,
INV-0167,Transtec Backup 10w Churi,Transtec Backup 10w Churi. Premium quality Electronics available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0167,,,750.0,700.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0168,Bashundhara Facial tissue box 150pcs,Bashundhara Facial tissue box 150pcs. Premium quality Cleaning Supply available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0168,,,100.0,95.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0169,Lux Soap Velvet Touch 150g,Soap 150g,in_stock,,,https://luckystore.com/product/INV-0169,,,90.0,90.0,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,,
INV-0170,Godrej Red HIT (200ml),Aerosol 200ml,in_stock,,,https://luckystore.com/product/INV-0170,,,200.0,200.0,,,,,GODREJ,,,,new,,,,,,,,,,,,,,,,,,
INV-0171,Radhuni Holud Gura 500gm,500gm,in_stock,,,https://luckystore.com/product/INV-0171,,,335.0,320.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0172,Dove Shampoo Intensive Repair 6ml,Shampoo 6ml,in_stock,,,https://luckystore.com/product/INV-0172,,,4.0,4.0,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,,
INV-0173,Radhuni Murgir Masala 100gm,100gm,in_stock,,,https://luckystore.com/product/INV-0173,,,95.0,95.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0174,Ponds Light 50ml,Moisturizer 50ml,in_stock,,,https://luckystore.com/product/INV-0174,,,200.0,190.0,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,,
INV-0175,Seylon Cha Pata 500gm,500gm,in_stock,,,https://luckystore.com/product/INV-0175,,,240.0,240.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0176,Lux Soap Soft Touch 150g,Soap 150g,in_stock,,,https://luckystore.com/product/INV-0176,,,90.0,90.0,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,,
INV-0177,Godrej Red Hit (400ml),Aerosol 400ml,in_stock,,,https://luckystore.com/product/INV-0177,,,360.0,350.0,,,,,GODREJ,,,,new,,,,,,,,,,,,,,,,,,
INV-0178,Radhuni Dhoniya Gura 500gm,500gm,in_stock,,,https://luckystore.com/product/INV-0178,,,240.0,240.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0179,Dairy Milk 18gm,18gm,in_stock,,,https://luckystore.com/product/INV-0179,,,75.0,75.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0180,Dove Shampoo Hairfall Rescue 6ml,Shampoo 6ml,in_stock,,,https://luckystore.com/product/INV-0180,,,4.0,4.0,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,,
INV-0181,Ispahani Blenders Choice Premium Black Tea - 400g,Ispahani Blenders Choice Premium Black Tea - 400g. Premium quality Tea & Coffee available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0181,,,310.0,310.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0182,Ponds Superlight Gel 50ml,Ponds Superlight Gel 50ml. Premium quality Personal Care available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0182,,,200.0,190.0,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,,
INV-0183,Rin Fabric Solution Power Bright 500g,Laundry Soap 500g,in_stock,,,https://luckystore.com/product/INV-0183,,,95.0,90.3,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,,
INV-0184,Lux Soap Velvet Touch 150g,Soap 150g,in_stock,,,https://luckystore.com/product/INV-0184,,,90.0,90.0,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,,
INV-0185,Godrej Black Hit (200ml),Aerosol 200ml,in_stock,,,https://luckystore.com/product/INV-0185,,,225.0,225.0,,,,,GODREJ,,,,new,,,,,,,,,,,,,,,,,,
INV-0186,Vim Dish Washing Liquid 475ml,Dishwashing Liquid 475ml,in_stock,,,https://luckystore.com/product/INV-0186,,,130.0,130.0,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,,
INV-0187,Radhuni Dhoniya Gura 15gm,15gm,in_stock,,,https://luckystore.com/product/INV-0187,,,10.0,10.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0188,⁠Starship Chocolate Milk 200ml,200ml,in_stock,,,https://luckystore.com/product/INV-0188,,,30.0,30.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0189,Radhuni Morich Gura 25gm,25gm,in_stock,,,https://luckystore.com/product/INV-0189,,,20.0,20.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0190,Nan Opti Pro 1 300g,Nan Opti Pro 1 300g. Premium quality Baby Care available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0190,,,900.0,900.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0191,Vim Dish Washing Liquid 200ml,Dishwashing Liquid 200ml,in_stock,,,https://luckystore.com/product/INV-0191,,,50.0,50.0,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,,
INV-0192,Kellogs Chocos 127g,Kellogs Chocos 127g. Premium quality Cereals available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0192,,,180.0,180.0,,,,,KELLOGS,,,,new,,,,,,,,,,,,,,,,,,
INV-0193,Bourbon Cookies -Classic Pack,Bourbon Cookies -Classic Pack. Premium quality Biscuits & Cookies available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0193,,,150.0,130.0,,,,,Olympic Industries Limited,,,,new,,,,,,,,,,,,,,,,,,
INV-0194,Ispahani Blenders Choice Premium Black Tea - 200g,Ispahani Blenders Choice Premium Black Tea - 200g. Premium quality Tea & Coffee available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0194,,,160.0,160.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0195,Radhuni Jira Gura 15gm,15gm,in_stock,,,https://luckystore.com/product/INV-0195,,,28.0,28.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0196,Pulse - Mango Masala,1 Jar,in_stock,,,https://luckystore.com/product/INV-0196,,,2.0,350.0,,,,,Olympic Industries Limited,,,,new,,,,,,,,,,,,,,,,,,
INV-0197,Dairy Milk Silk 55gm,55gm,in_stock,,,https://luckystore.com/product/INV-0197,,,240.0,240.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0198,Energy Plus - Family Pack,Check these products if Price & Quantity is matching,in_stock,,,https://luckystore.com/product/INV-0198,,,50.0,50.0,,,,,Olympic Industries Limited,,,,new,,,,,,,,,,,,,,,,,,
INV-0199,Godrej Black Hit/Lime (475ml),Aerosol 475ml,in_stock,,,https://luckystore.com/product/INV-0199,,,375.0,400.0,,,,,GODREJ,,,,new,,,,,,,,,,,,,,,,,,
INV-0200,Kellogs Oats 400g,Kellogs Oats 400g. Premium quality Cereals available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0200,,,360.0,360.0,,,,,KELLOGS,,,,new,,,,,,,,,,,,,,,,,,
INV-0201,Radhuni Kasundi 285ml,285ml,in_stock,,,https://luckystore.com/product/INV-0201,,,65.0,65.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0202,Close Up Menthol Fresh Toothpaste 145g,Toothpaste 145g,in_stock,,,https://luckystore.com/product/INV-0202,,,155.0,147.3,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,,
INV-0203,Godrej Soap,Soap,in_stock,,,https://luckystore.com/product/INV-0203,,,230.0,230.0,,,,,GODREJ,,,,new,,,,,,,,,,,,,,,,,,
INV-0204,Vim Dish Washing Liquid 1L,Dishwashing Liquid 1L,in_stock,,,https://luckystore.com/product/INV-0204,,,240.0,240.0,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,,
INV-0205,Kopi - Candy,1 Jar,in_stock,,,https://luckystore.com/product/INV-0205,,,2.0,350.0,,,,,Olympic Industries Limited,,,,new,,,,,,,,,,,,,,,,,,
INV-0206,Dairy Milk Silk Fruit & Nut 55gm,55gm,in_stock,,,https://luckystore.com/product/INV-0206,,,240.0,240.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0207,Nutty - Family Pack,Nutty - Family Pack. Premium quality Biscuits & Cookies available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0207,,,50.0,50.0,,,,,Olympic Industries Limited,,,,new,,,,,,,,,,,,,,,,,,
INV-0208,Fortune Basmati Rice 1KG,1KG Bag,in_stock,,,https://luckystore.com/product/INV-0208,,,400.0,400.0,,,,,Rupchanda,,,,new,,,,,,,,,,,,,,,,,,
INV-0209,Seylon Tea Bag Pyramid 2gm,2gm,in_stock,,,https://luckystore.com/product/INV-0209,,,90.0,90.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0210,Radhuni Mangsho Masala 100gm,100gm,in_stock,,,https://luckystore.com/product/INV-0210,,,95.0,95.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0211,Radhuni Premium Ghee 100gm,100gm,in_stock,,,https://luckystore.com/product/INV-0211,,,230.0,230.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0212,Radhuni Shorisha Oil 1ltr,1ml,in_stock,,,https://luckystore.com/product/INV-0212,,,360.0,350.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0213,Radhuni Shorisha Oil 500ml,500ml,in_stock,,,https://luckystore.com/product/INV-0213,,,185.0,180.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0214,Radhuni Morich Gura 100gm,100gm,in_stock,,,https://luckystore.com/product/INV-0214,,,75.0,70.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0215,Milk Mary - Family Pack,Milk Mary - Family Pack. Premium quality Biscuits & Cookies available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0215,,,50.0,50.0,,,,,Olympic Industries Limited,,,,new,,,,,,,,,,,,,,,,,,
INV-0216,Dairy Milk Perk,52gm,in_stock,,,https://luckystore.com/product/INV-0216,,,80.0,80.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0217,Godrej Powder Hair Dye Black 3g,Hair Color Powder,in_stock,,,https://luckystore.com/product/INV-0217,,,18.0,15.0,,,,,GODREJ,,,,new,,,,,,,,,,,,,,,,,,
INV-0218,Lux Soap Soft Touch 75g,Soap 75g,in_stock,,,https://luckystore.com/product/INV-0218,,,50.0,50.0,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,,
INV-0219,Toffeeto Chocolate,1 Jar,in_stock,,,https://luckystore.com/product/INV-0219,,,450.0,450.0,,,,,Olympic Industries Limited,,,,new,,,,,,,,,,,,,,,,,,
INV-0220,Nescafe Classic 200g Pouch,Nescafe Classic 200g Pouch. Premium quality Tea & Coffee available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0220,,,950.0,950.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0221,Radhuni Kacchi Biriyani Masala 40gm,40gm,in_stock,,,https://luckystore.com/product/INV-0221,,,70.0,67.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0222,Shell & Core,Shell & Core. Premium quality Ice Cream available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0222,,,30.0,30.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0223,Hello Cookies - Family Pack,Hello Cookies - Family Pack. Premium quality Biscuits & Cookies available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0223,,,50.0,50.0,,,,,Olympic Industries Limited,,,,new,,,,,,,,,,,,,,,,,,
INV-0224,Expert Shampoo Hair Color 9g,Hair Color,in_stock,,,https://luckystore.com/product/INV-0224,,,50.0,50.0,,,,,GODREJ,,,,new,,,,,,,,,,,,,,,,,,
INV-0225,Mojo 250ml,Mojo 250ml. Premium quality Beverages available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0225,,,20.0,20.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0226,Bashundhara Restaurant Napkin,Bashundhara Restaurant Napkin. Premium quality Personal Care available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0226,,,62.0,62.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0227,Lux Soap Velvet Touch 75g,Soap 75g,in_stock,,,https://luckystore.com/product/INV-0227,,,50.0,50.0,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,,
INV-0228,Clear Shampoo Cool Sport Menthol 330ml,Shampoo 330ml,in_stock,,,https://luckystore.com/product/INV-0228,,,500.0,490.0,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,,
INV-0229,Radhuni Korma Masala 30gm,30gm,in_stock,,,https://luckystore.com/product/INV-0229,,,50.0,48.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0230,Kodomo Toothpaste Orange Cream - 40g,Kodomo Toothpaste Orange Cream - 40g. Premium quality Personal Care available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0230,,,170.0,170.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0231,Tastemaker - Tasting Salt,Tastemaker - Tasting Salt. Premium quality Cooking Needs available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0231,,,50.0,50.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0232,Expert Shampoo Hair Color 5g,Hair Color,in_stock,,,https://luckystore.com/product/INV-0232,,,30.0,30.0,,,,,GODREJ,,,,new,,,,,,,,,,,,,,,,,,
INV-0233,Mojo 500ml,Mojo 500ml. Premium quality Beverages available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0233,,,40.0,40.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0234,Ata - loose,50KG Bag,in_stock,,,https://luckystore.com/product/INV-0234,,,49.0,49.0,,,,,Mim Enterprise (Pahartali),,,,new,,,,,,,,,,,,,,,,,,
INV-0235,Surf Excel 1000g,Laundry Powder 1000g,in_stock,,,https://luckystore.com/product/INV-0235,,,233.0,221.4,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,,
INV-0236,Radhuni Borhani Masala 50gm,50gm,in_stock,,,https://luckystore.com/product/INV-0236,,,40.0,38.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0237,Tresemme Shampoo Keratin Smooth 340ml,Shampoo 340ml,in_stock,,,https://luckystore.com/product/INV-0237,,,550.0,530.0,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,,
INV-0238,Dairy Milk Bubbly 46gm,46gm,in_stock,,,https://luckystore.com/product/INV-0238,,,230.0,230.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0239,Cake 1L,Cake 1L. Premium quality Ice Cream available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0239,,,500.0,500.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0240,Starship Milkshake Cookies 200ml,200ml,in_stock,,,https://luckystore.com/product/INV-0240,,,40.0,40.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0241,AER Room Spray ,,,,,,,,300.0,295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
INV-0242,Real Potato Chips (American Tomato),Real Potato Chips (American Tomato). Premium quality Snacks available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0242,,,20.0,20.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0243,Doodles Instant Noodles Masala 62g (12 Pack),Check physicall if given,in_stock,,,https://luckystore.com/product/INV-0243,,,160.0,160.0,,,,,DIPLOMA,,,,new,,,,,,,,,,,,,,,,,,
INV-0244,Doodles Instant Noodles Masala 62g (8 Pack),Doodles Instant Noodles Masala 62g (8 Pack). Premium quality Snacks available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0244,,,250.0,250.0,,,,,DIPLOMA,,,,new,,,,,,,,,,,,,,,,,,
INV-0245,Lifebouy Soap Lemon Fresh 150g,Soap 150g,in_stock,,,https://luckystore.com/product/INV-0245,,,90.0,85.0,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,,
INV-0246,Dairy Milk Oreo 58gm,58gm,in_stock,,,https://luckystore.com/product/INV-0246,,,230.0,230.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0247,Freedom Sanitary Napkin Heavy Flow Wings - 16Pads,Freedom Sanitary Napkin Heavy Flow Wings - 16Pads. Premium quality Baby Care available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0247,,,200.0,200.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0248,AER Pocket Perfume,Perfume,in_stock,,,https://luckystore.com/product/INV-0248,,,75.0,75.0,,,,,GODREJ,,,,new,,,,,,,,,,,,,,,,,,
