id,title,description,availability,availability date,expiration date,link,mobile link,image link,price,sale price,sale price effective date,identifier exists,gtin,mpn,brand,product highlight,product detail,additional image link,condition,adult,color,size,size type,size system,gender,material,pattern,age group,multipack,is bundle,unit pricing measure,unit pricing base measure,energy efficiency class,min energy efficiency class,min energy efficiency class.1,item group id,sell on google quantity
AAD-LUC-001,Axe Apollo Deodorant Body Spray,Axe Apollo Deodorant Body Spray. Fresh and masculine scent.,in_stock,,,https://luckystore1947.vercel.app/product/AAD-LUC-001,https://luckystore1947.vercel.app/product/AAD-LUC-001,,450 BDT,450 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Axe Apollo Deodorant-Lucky Store-01,
ABD-LUC-001,Axe Black Deodorant Body Spray -150ml,Axe Black Deodorant Body Spray 150ml. Long lasting fragrance.,in_stock,,,https://luckystore1947.vercel.app/product/ABD-LUC-001,https://luckystore1947.vercel.app/product/ABD-LUC-001,,450 BDT,450 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Axe Black Deodorant-Lucky Store-01,
AMD-LUC-001,Axe Musk Deodorant Body Spray - 150ml,Axe Musk Deodorant Body Spray - 150ml. Premium quality Personal Care available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/AMD-LUC-001,https://luckystore1947.vercel.app/product/AMD-LUC-001,,450 BDT,450 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Axe Musk Deodorant-Lucky Store-01,
BOH-LUC-001,Baby Oats Health Paradise,Baby Oats Health Paradise. Premium quality Baby Care available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/BOH-LUC-001,https://luckystore1947.vercel.app/product/BOH-LUC-001,,750 BDT,720 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Baby Oats Health-Lucky Store-01,
BFT-LUC-001,Bashundhara Facial tissue box 100pcs,Bashundhara Facial tissue box 100pcs. Premium quality Personal Care available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/BFT-LUC-001,https://luckystore1947.vercel.app/product/BFT-LUC-001,,75 BDT,75 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Bashundhara Facial tissue-Lucky Store-01,
BFT-LUC-002,Bashundhara Facial tissue box 120pcs,Bashundhara Facial tissue box 120pcs. Premium quality Cleaning Supply available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/BFT-LUC-002,https://luckystore1947.vercel.app/product/BFT-LUC-002,,85 BDT,80 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Bashundhara Facial tissue-Lucky Store-02,
BFT-LUC-003,Bashundhara Facial tissue box 150pcs,Bashundhara Facial tissue box 150pcs. Premium quality Cleaning Supply available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/BFT-LUC-003,https://luckystore1947.vercel.app/product/BFT-LUC-003,,100 BDT,95 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Bashundhara Facial tissue-Lucky Store-03,
BHT-LUC-001,Bashundhara Hand Towel 250 Box,Bashundhara Hand Towel 250 Box. Premium quality Personal Care available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/BHT-LUC-001,https://luckystore1947.vercel.app/product/BHT-LUC-001,,110 BDT,110 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Bashundhara Hand Towel-Lucky Store-01,
BHT-LUC-002,Bashundhara Hand Towel 250 Poly,Bashundhara Hand Towel 250 Poly. Premium quality Personal Care available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/BHT-LUC-002,https://luckystore1947.vercel.app/product/BHT-LUC-002,,105 BDT,105 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Bashundhara Hand Towel-Lucky Store-02,
BHT-LUC-003,Bashundhara Hand Towel White 150pcs,Bashundhara Hand Towel White 150pcs. Premium quality Personal Care available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/BHT-LUC-003,https://luckystore1947.vercel.app/product/BHT-LUC-003,,55 BDT,50 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Bashundhara Hand Towel-Lucky Store-03,
BPN-LUC-001,Bashundhara Paper Napkin 100 sheets,Bashundhara Paper Napkin 100 sheets. Premium quality Personal Care available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/BPN-LUC-001,https://luckystore1947.vercel.app/product/BPN-LUC-001,,75 BDT,75 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Bashundhara Paper Napkin-Lucky Store-01,
BPT-LUC-001,Bashundhara Pocket Tissue Wallet (Per Hanger),Bashundhara Pocket Tissue Wallet (Per Hanger). Premium quality Personal Care available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/BPT-LUC-001,https://luckystore1947.vercel.app/product/BPT-LUC-001,,10 BDT,10 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Bashundhara Pocket Tissue-Lucky Store-01,
BRN-LUC-001,Bashundhara Restaurant Napkin,Bashundhara Restaurant Napkin. Premium quality Personal Care available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/BRN-LUC-001,https://luckystore1947.vercel.app/product/BRN-LUC-001,,62 BDT,62 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Bashundhara Restaurant Napkin-Lucky Store-01,
BTT-LUC-001,Bashundhara Toilet Tissue (Gold),Bashundhara Toilet Tissue (Gold). Premium quality Personal Care available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/BTT-LUC-001,https://luckystore1947.vercel.app/product/BTT-LUC-001,,40 BDT,38 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Bashundhara Toilet Tissue-Lucky Store-01,
BTT-LUC-002,Bashundhara Toilet Tissue (White),Bashundhara Toilet Tissue (White). Premium quality Personal Care available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/BTT-LUC-002,https://luckystore1947.vercel.app/product/BTT-LUC-002,,30 BDT,28 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Bashundhara Toilet Tissue-Lucky Store-02,
CCP-LUC-001,Cadbury Cocoa Powder Packet - 125g,Cadbury Cocoa Powder Packet - 125g. Premium quality Baking Needs available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/CCP-LUC-001,https://luckystore1947.vercel.app/product/CCP-LUC-001,,180 BDT,180 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Cadbury Cocoa Powder-Lucky Store-01,
CAK-LUC-001,Cake 1L,Cake 1L. Premium quality Ice Cream available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/CAK-LUC-001,https://luckystore1947.vercel.app/product/CAK-LUC-001,,500 BDT,500 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Cake-Lucky Store-01,
CFC-LUC-001,Center Fresh Chewing Gum,Center Fresh Chewing Gum. Premium quality Chocolates & Candies available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/CFC-LUC-001,https://luckystore1947.vercel.app/product/CFC-LUC-001,,30 BDT,30 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Center Fresh Chewing-Lucky Store-01,
CSR-LUC-001,Cerelac Stage 1 Rice 350g,Cerelac Stage 1 Rice 350g. Premium quality Baby Care available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/CSR-LUC-001,https://luckystore1947.vercel.app/product/CSR-LUC-001,,400 BDT,400 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Cerelac Stage Rice-Lucky Store-01,
CSW-LUC-001,Cerelac Stage I Wheat 350g,Cerelac Stage I Wheat 350g. Premium quality Baby Care available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/CSW-LUC-001,https://luckystore1947.vercel.app/product/CSW-LUC-001,,400 BDT,400 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Cerelac Stage Wheat-Lucky Store-01,
CSI-LUC-001,Cerelac Stage II Apply Cherry 350g,Cerelac Stage II Apply Cherry 350g. Premium quality Baby Care available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/CSI-LUC-001,https://luckystore1947.vercel.app/product/CSI-LUC-001,,440 BDT,440 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Cerelac Stage II-Lucky Store-01,
CSI-LUC-002,Cerelac Stage II Chicken Scoop 350g,Cerelac Stage II Chicken Scoop 350g. Premium quality Baby Care available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/CSI-LUC-002,https://luckystore1947.vercel.app/product/CSI-LUC-002,,440 BDT,440 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Cerelac Stage II-Lucky Store-02,
CSI-LUC-003,Cerelac Stage III Four Fruit 350g,Cerelac Stage III Four Fruit 350g. Premium quality Baby Care available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/CSI-LUC-003,https://luckystore1947.vercel.app/product/CSI-LUC-003,,460 BDT,460 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Cerelac Stage III-Lucky Store-01,
CSI-LUC-004,Cerelac Stage IV Chicken 350g,Cerelac Stage IV Chicken 350g. Premium quality Baby Care available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/CSI-LUC-004,https://luckystore1947.vercel.app/product/CSI-LUC-004,,480 BDT,480 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Cerelac Stage IV-Lucky Store-01,
CSM-LUC-001,Cerelac Stage V Multifruit 350g,Cerelac Stage V Multifruit 350g. Premium quality Baby Care available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/CSM-LUC-001,https://luckystore1947.vercel.app/product/CSM-LUC-001,,525 BDT,525 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Cerelac Stage Multifruit-Lucky Store-01,
CST-LUC-001,Cerelace Stage 1 Three Fruits 350g,Cerelace Stage 1 Three Fruits 350g. Premium quality Baby Care available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/CST-LUC-001,https://luckystore1947.vercel.app/product/CST-LUC-001,,420 BDT,420 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Cerelace Stage Three-Lucky Store-01,
CHS-LUC-001,Chicken Sticks -1,Chicken Sticks -1. Premium quality Snacks available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/CHS-LUC-001,https://luckystore1947.vercel.app/product/CHS-LUC-001,,20 BDT,20 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Chicken Sticks-Lucky Store-01,
CHO-LUC-001,Chocbar,Chocbar. Premium quality Ice Cream available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/CHO-LUC-001,https://luckystore1947.vercel.app/product/CHO-LUC-001,,35 BDT,35 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Chocbar-Lucky Store-01,
CHO-LUC-002,Chocolate (1/2 L),Chocolate (1/2 L). Premium quality Ice Cream available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/CHO-LUC-002,https://luckystore1947.vercel.app/product/CHO-LUC-002,,160 BDT,160 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Chocolate-Lucky Store-01,
CHO-LUC-003,Chocolate 1L,Chocolate 1L. Premium quality Ice Cream available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/CHO-LUC-003,https://luckystore1947.vercel.app/product/CHO-LUC-003,,300 BDT,300 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Chocolate-Lucky Store-02,
CHC-LUC-001,Chocolate Cone,Chocolate Cone. Premium quality Ice Cream available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/CHC-LUC-001,https://luckystore1947.vercel.app/product/CHC-LUC-001,,60 BDT,60 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Chocolate Cone-Lucky Store-01,
CCB-LUC-001,Chupa Chups Best of Lollipops (6Pcs Bundle) - 72g,Chupa Chups Best of Lollipops (6Pcs Bundle) - 72g. Premium quality Chocolates & Candies available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/CCB-LUC-001,https://luckystore1947.vercel.app/product/CCB-LUC-001,,30 BDT,30 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Chupa Chups Best-Lucky Store-01,
CBJ-LUC-001,Coffee Bite Jar,Coffee Bite Jar. Premium quality Tea & Coffee available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/CBJ-LUC-001,https://luckystore1947.vercel.app/product/CBJ-LUC-001,,300 BDT,300 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Coffee Bite Jar-Lucky Store-01,
CRU-LUC-001,Crunchybar,Crunchybar. Premium quality Ice Cream available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/CRU-LUC-001,https://luckystore1947.vercel.app/product/CRU-LUC-001,,50 BDT,50 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Crunchybar-Lucky Store-01,
DMR-LUC-001,Dairy Milk 10RS,11gm,in_stock,,,https://luckystore1947.vercel.app/product/DMR-LUC-001,https://luckystore1947.vercel.app/product/DMR-LUC-001,,45 BDT,45 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Dairy Milk RS-Lucky Store-01,
DMG-LUC-001,Dairy Milk 18gm,18gm,in_stock,,,https://luckystore1947.vercel.app/product/DMG-LUC-001,https://luckystore1947.vercel.app/product/DMG-LUC-001,,75 BDT,75 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Dairy Milk gm-Lucky Store-01,
DMG-LUC-002,Dairy Milk 40gm,40gm,in_stock,,,https://luckystore1947.vercel.app/product/DMG-LUC-002,https://luckystore1947.vercel.app/product/DMG-LUC-002,,150 BDT,150 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Dairy Milk gm-Lucky Store-02,
DMB-LUC-001,Dairy Milk Bubbly 46gm,46gm,in_stock,,,https://luckystore1947.vercel.app/product/DMB-LUC-001,https://luckystore1947.vercel.app/product/DMB-LUC-001,,230 BDT,230 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Dairy Milk Bubbly-Lucky Store-01,
DMC-LUC-001,Dairy Milk Crispello 19gm,19gm,in_stock,,,https://luckystore1947.vercel.app/product/DMC-LUC-001,https://luckystore1947.vercel.app/product/DMC-LUC-001,,80 BDT,80 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Dairy Milk Crispello-Lucky Store-01,
DMF-LUC-001,Dairy Milk Fuse 21gm,21gm,in_stock,,,https://luckystore1947.vercel.app/product/DMF-LUC-001,https://luckystore1947.vercel.app/product/DMF-LUC-001,,85 BDT,85 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Dairy Milk Fuse-Lucky Store-01,
DMO-LUC-001,Dairy Milk Oreo 58gm,58gm,in_stock,,,https://luckystore1947.vercel.app/product/DMO-LUC-001,https://luckystore1947.vercel.app/product/DMO-LUC-001,,230 BDT,230 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Dairy Milk Oreo-Lucky Store-01,
DMP-LUC-001,Dairy Milk Perk,52gm,in_stock,,,https://luckystore1947.vercel.app/product/DMP-LUC-001,https://luckystore1947.vercel.app/product/DMP-LUC-001,,80 BDT,80 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Dairy Milk Perk-Lucky Store-01,
DMS-LUC-001,Dairy Milk Silk 55gm,55gm,in_stock,,,https://luckystore1947.vercel.app/product/DMS-LUC-001,https://luckystore1947.vercel.app/product/DMS-LUC-001,,240 BDT,240 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Dairy Milk Silk-Lucky Store-01,
DMS-LUC-002,Dairy Milk Silk Fruit & Nut 55gm,55gm,in_stock,,,https://luckystore1947.vercel.app/product/DMS-LUC-002,https://luckystore1947.vercel.app/product/DMS-LUC-002,,240 BDT,240 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Dairy Milk Silk-Lucky Store-02,
DSC-LUC-001,Dano Sterilized Cream - 160g,Dano Sterilized Cream - 160g. Premium quality Cooking Needs available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/DSC-LUC-001,https://luckystore1947.vercel.app/product/DSC-LUC-001,,240 BDT,240 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Dano Sterilized Cream-Lucky Store-01,
DSC-LUC-002,Dano Sterilized Cream - 170g,Dano Sterilized Cream - 170g. Premium quality Dairy & Eggs available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/DSC-LUC-002,https://luckystore1947.vercel.app/product/DSC-LUC-002,,270 BDT,270 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Dano Sterilized Cream-Lucky Store-02,
DDK-LUC-001,Dark Desire 1kg,Dark Desire 1kg. Premium quality Ice Cream available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/DDK-LUC-001,https://luckystore1947.vercel.app/product/DDK-LUC-001,,1100 BDT,1100 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Dark Desire kg-Lucky Store-01,
DIS-LUC-001,Discone,Discone. Premium quality Ice Cream available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/DIS-LUC-001,https://luckystore1947.vercel.app/product/DIS-LUC-001,,100 BDT,100 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Discone-Lucky Store-01,
DOI-LUC-001,Doi 1L,Doi 1L. Premium quality Ice Cream available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/DOI-LUC-001,https://luckystore1947.vercel.app/product/DOI-LUC-001,,450 BDT,450 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Doi-Lucky Store-01,
ERL-LUC-001,Eggs - Red (Loose),Eggs - Red (Loose). Premium quality Dairy & Eggs available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/ERL-LUC-001,https://luckystore1947.vercel.app/product/ERL-LUC-001,,8.8 BDT,8.75 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Eggs Red Loose-Lucky Store-01,
EWL-LUC-001,Eggs - White (Loose),Eggs - White (Loose). Premium quality Dairy & Eggs available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/EWL-LUC-001,https://luckystore1947.vercel.app/product/EWL-LUC-001,,8.8 BDT,8.75 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Eggs White Loose-Lucky Store-01,
FIC-LUC-001,Firni (cup),Firni (cup). Premium quality Ice Cream available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/FIC-LUC-001,https://luckystore1947.vercel.app/product/FIC-LUC-001,,70 BDT,70 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Firni cup-Lucky Store-01,
FIR-LUC-001,Firni 1L,Firni 1L. Premium quality Ice Cream available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/FIR-LUC-001,https://luckystore1947.vercel.app/product/FIR-LUC-001,,450 BDT,450 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Firni-Lucky Store-01,
FCB-LUC-001,Foster Clarks Baking Powder - 225gm,Foster Clarks Baking Powder - 225gm. Premium quality Baking Needs available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/FCB-LUC-001,https://luckystore1947.vercel.app/product/FCB-LUC-001,,360 BDT,360 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Foster Clarks Baking-Lucky Store-01,
FSN-LUC-001,Freedom Sanitary Napkin Heavy Flow Wings - 16Pads,Freedom Sanitary Napkin Heavy Flow Wings - 16Pads. Premium quality Baby Care available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/FSN-LUC-001,https://luckystore1947.vercel.app/product/FSN-LUC-001,,200 BDT,200 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Freedom Sanitary Napkin-Lucky Store-01,
FRV-LUC-001,French Vanilla 1L,French Vanilla 1L. Premium quality Ice Cream available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/FRV-LUC-001,https://luckystore1947.vercel.app/product/FRV-LUC-001,,465 BDT,500 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,French Vanilla-Lucky Store-01,
GOK-LUC-001,Golden 1kg,Golden 1kg. Premium quality Ice Cream available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/GOK-LUC-001,https://luckystore1947.vercel.app/product/GOK-LUC-001,,1100 BDT,1100 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Golden kg-Lucky Store-01,
HAA-LUC-001,Haiko Agar Agar - 20g,Haiko Agar Agar - 20g. Premium quality Cooking Needs available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/HAA-LUC-001,https://luckystore1947.vercel.app/product/HAA-LUC-001,,160 BDT,160 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Haiko Agar Agar-Lucky Store-01,
HBS-LUC-001,Haiko Bit Salt Powder - 80g,Haiko Bit Salt Powder - 80g. Premium quality Spices  available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/HBS-LUC-001,https://luckystore1947.vercel.app/product/HBS-LUC-001,,55 BDT,55 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Haiko Bit Salt-Lucky Store-01,
IBC-LUC-001,Ispahani Blenders Choice Premium Black Tea - 200g,Ispahani Blenders Choice Premium Black Tea - 200g. Premium quality Tea & Coffee available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/IBC-LUC-001,https://luckystore1947.vercel.app/product/IBC-LUC-001,,160 BDT,160 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Ispahani Blenders Choice-Lucky Store-01,
IBC-LUC-002,Ispahani Blenders Choice Premium Black Tea - 400g,Ispahani Blenders Choice Premium Black Tea - 400g. Premium quality Tea & Coffee available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/IBC-LUC-002,https://luckystore1947.vercel.app/product/IBC-LUC-002,,310 BDT,310 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Ispahani Blenders Choice-Lucky Store-02,
IBC-LUC-003,Ispahani blenders choice premium green tea - 35g,Ispahani blenders choice premium green tea - 35g. Premium quality Tea & Coffee available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/IBC-LUC-003,https://luckystore1947.vercel.app/product/IBC-LUC-003,,110 BDT,110 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Ispahani blenders choice-Lucky Store-03,
IMT-LUC-001,Ispahani Mirzapore Tea Bag - 50p,Ispahani Mirzapore Tea Bag - 50p. Premium quality Tea & Coffee available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/IMT-LUC-001,https://luckystore1947.vercel.app/product/IMT-LUC-001,,95 BDT,95 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Ispahani Mirzapore Tea-Lucky Store-01,
ISU-LUC-001,Isubgul,Isubgul. Premium quality Cooking Needs available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/ISU-LUC-001,https://luckystore1947.vercel.app/product/ISU-LUC-001,,85 BDT,85 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Isubgul-Lucky Store-01,
KAP-LUC-001,Kikkoman All Purpose Seasoning Soy Sauce - 1ltr,Kikkoman All Purpose Seasoning Soy Sauce - 1ltr. Premium quality Condiments available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/KAP-LUC-001,https://luckystore1947.vercel.app/product/KAP-LUC-001,,200 BDT,200 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Kikkoman All Purpose-Lucky Store-01,
KIF-LUC-001,Kitkat 1 Finger,Kitkat 1 Finger. Premium quality Chocolates & Candies available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/KIF-LUC-001,https://luckystore1947.vercel.app/product/KIF-LUC-001,,30 BDT,30 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Kitkat Finger-Lucky Store-01,
KIF-LUC-002,Kitkat 3 Finger,Kitkat 3 Finger. Premium quality Chocolates & Candies available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/KIF-LUC-002,https://luckystore1947.vercel.app/product/KIF-LUC-002,,65 BDT,65 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Kitkat Finger-Lucky Store-02,
KIF-LUC-003,Kitkat 4 Finger,Kitkat 4 Finger. Premium quality Chocolates & Candies available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/KIF-LUC-003,https://luckystore1947.vercel.app/product/KIF-LUC-003,,80 BDT,80 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Kitkat Finger-Lucky Store-03,
KBF-LUC-001,Kodomo Bubble Fruit Toothpaste Gel Ultra Shield Formula (0.5 Years Up) - 40g,Kodomo Bubble Fruit Toothpaste Gel Ultra Shield Formula (0.5 Years Up) - 40g. Premium quality Baby Care available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/KBF-LUC-001,https://luckystore1947.vercel.app/product/KBF-LUC-001,,165 BDT,165 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Kodomo Bubble Fruit-Lucky Store-01,
KTO-LUC-001,Kodomo Toothpaste Orange Cream - 40g,Kodomo Toothpaste Orange Cream - 40g. Premium quality Personal Care available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/KTO-LUC-001,https://luckystore1947.vercel.app/product/KTO-LUC-001,,170 BDT,170 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Kodomo Toothpaste Orange-Lucky Store-01,
LAC-LUC-001,Lactogen 2 350g,Lactogen 2 350g. Premium quality Baby Care available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/LAC-LUC-001,https://luckystore1947.vercel.app/product/LAC-LUC-001,,680 BDT,680 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Lactogen-Lucky Store-01,
LAC-LUC-002,Lactogen 3 350g,Lactogen 3 350g. Premium quality Baby Care available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/LAC-LUC-002,https://luckystore1947.vercel.app/product/LAC-LUC-002,,680 BDT,680 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Lactogen-Lucky Store-02,
LOL-LUC-001,Lolly (lemon),Lolly (lemon). Premium quality Ice Cream available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/LOL-LUC-001,https://luckystore1947.vercel.app/product/LOL-LUC-001,,20 BDT,20 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Lolly lemon-Lucky Store-01,
LOO-LUC-001,Lolly (orange),Lolly (orange). Premium quality Ice Cream available at Lucky Store.,in_stock,,,https://luckystore1947.vercel.app/product/LOO-LUC-001,https://luckystore1947.vercel.app/product/LOO-LUC-001,,20 BDT,20 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Lolly orange-Lucky Store-01,
